'(158, 295), (261, 437), (126, 526), (374, 485)',H11,1996-06-21
'(509, 436), (473, 380), (374, 495), (574, 486)',H10,1993-03-25
'(14, 53), (325, 636), (964, 506), (584, 48)',H9,1992-04-21
'(563, 962), (588, 802), (145, 661), (378, 220)',H4,1999-09-11
'(694, 898), (868, 361), (552, 27), (123, 372)',H3,1990-01-13
'(164, 303), (213, 421), (600, 267), (83, 995)',H8,1993-03-22
'(688, 595), (629, 491), (613, 845), (400, 744)',H16,2000-08-24
'(458, 648), (991, 785), (439, 466), (237, 888)',H5,1991-11-14
'(565, 752), (469, 332), (842, 612), (108, 153)',H10,2000-07-10
'(93, 384), (868, 506), (249, 518), (379, 843)',H6,1999-02-12
'(204, 48), (564, 334), (206, 28), (668, 511)',H13,1999-01-21
'(366, 380), (326, 469), (498, 143), (511, 113)',H17,1999-10-08
'(468, 190), (943, 221), (388, 911), (556, 426)',H3,1990-02-17
'(920, 996), (648, 468), (598, 433), (264, 374)',H8,1996-08-15
'(151, 110), (194, 158), (406, 605), (618, 108)',H3,1990-10-31
'(665, 610), (874, 872), (855, 677), (77, 319)',H2,1994-05-21
'(671, 521), (360, 568), (795, 522), (901, 113)',H19,1994-10-10
'(893, 681), (911, 411), (632, 70), (423, 846)',H6,1990-05-14
'(145, 965), (31, 859), (934, 829), (112, 615)',H4,1994-10-19
'(291, 338), (660, 698), (896, 562), (805, 74)',H15,1992-08-15
'(857, 481), (152, 103), (736, 195), (853, 907)',H4,2000-10-30
'(288, 247), (897, 760), (279, 269), (909, 700)',H12,1998-02-26
'(783, 523), (106, 50), (991, 407), (419, 33)',H15,1992-07-11
'(881, 112), (596, 865), (573, 135), (175, 142)',H5,1994-09-05
'(807, 560), (311, 470), (546, 398), (795, 950)',H16,1994-05-07
'(835, 657), (666, 961), (228, 653), (703, 406)',H1,1990-02-22
'(950, 276), (86, 258), (593, 510), (717, 168)',H4,1996-12-18
'(349, 340), (554, 994), (449, 540), (461, 261)',H15,1997-05-25
'(581, 634), (66, 300), (540, 568), (372, 385)',H4,1991-08-02
'(362, 647), (29, 12), (504, 890), (785, 889)',H9,1998-01-31
'(178, 527), (21, 158), (268, 576), (738, 444)',H15,1998-09-20
'(895, 211), (770, 764), (740, 894), (426, 599)',H8,1996-11-24
'(259, 254), (735, 765), (136, 240), (346, 372)',H4,1994-03-04
'(69, 78), (450, 617), (49, 999), (333, 740)',H4,1997-08-27
'(337, 500), (706, 687), (168, 98), (518, 200)',H13,1998-01-23
'(512, 229), (797, 727), (945, 793), (27, 732)',H8,1998-04-13
'(873, 433), (192, 744), (95, 100), (4, 426)',H1,1993-12-04
'(605, 455), (320, 209), (747, 472), (62, 146)',H3,2000-02-06
'(144, 71), (221, 607), (664, 64), (760, 704)',H19,1990-09-05
'(501, 283), (352, 275), (3, 390), (858, 718)',H18,1995-02-02
'(771, 496), (305, 333), (517, 2), (898, 158)',H7,1991-09-04
'(645, 631), (96, 718), (939, 549), (232, 565)',H9,1997-03-27
'(251, 178), (937, 687), (770, 584), (77, 367)',H17,1996-01-22
'(556, 518), (940, 586), (871, 547), (654, 534)',H1,1998-10-12
'(527, 47), (306, 405), (120, 428), (942, 344)',H13,1994-05-18
'(883, 332), (624, 835), (162, 502), (357, 867)',H2,1993-10-24
'(442, 301), (155, 318), (224, 84), (714, 470)',H4,1990-07-25
'(308, 372), (182, 655), (468, 472), (204, 674)',H7,1994-06-12
'(452, 576), (185, 374), (882, 9), (5, 785)',H17,2000-12-08
'(803, 369), (244, 54), (879, 941), (94, 455)',H12,1998-12-20
'(289, 675), (316, 34), (685, 295), (349, 854)',H14,1996-08-06
'(406, 432), (595, 735), (939, 575), (258, 254)',H11,1992-01-19
'(889, 867), (515, 537), (861, 772), (610, 239)',H4,1998-12-14
'(750, 425), (759, 280), (256, 241), (934, 32)',H18,2000-11-24
'(737, 602), (869, 699), (147, 631), (932, 978)',H18,1998-02-12
'(86, 774), (731, 610), (806, 509), (177, 280)',H14,1995-10-26
'(592, 853), (878, 136), (547, 307), (33, 762)',H7,1997-10-08
'(222, 508), (954, 353), (127, 930), (269, 923)',H8,1999-08-21
'(788, 615), (510, 893), (276, 462), (562, 914)',H4,1998-12-22
'(205, 661), (441, 32), (855, 559), (370, 320)',H1,1998-09-24
'(155, 395), (566, 312), (311, 852), (559, 908)',H5,1999-07-18
'(936, 920), (95, 251), (305, 84), (78, 598)',H15,1996-06-07
'(842, 931), (661, 128), (682, 56), (515, 745)',H10,2000-10-21
'(593, 280), (239, 208), (858, 823), (342, 51)',H4,1990-04-08
'(634, 580), (653, 103), (699, 816), (492, 367)',H16,1995-10-18
'(257, 202), (448, 79), (67, 413), (519, 459)',H1,1990-09-03
'(696, 444), (792, 351), (447, 901), (134, 788)',H2,1994-07-15
'(401, 93), (81, 413), (898, 960), (555, 548)',H17,1993-03-22
'(585, 73), (373, 259), (961, 10), (541, 65)',H4,1999-11-17
'(907, 318), (757, 43), (927, 32), (871, 887)',H11,1992-10-06
'(771, 158), (831, 172), (906, 940), (653, 900)',H9,1991-06-04
'(432, 787), (32, 363), (488, 930), (529, 309)',H9,1990-05-04
'(125, 103), (633, 568), (316, 10), (443, 103)',H14,1990-02-19
'(937, 8), (830, 598), (468, 270), (217, 890)',H6,1997-05-12
'(232, 641), (39, 470), (596, 882), (732, 216)',H12,1995-04-31
'(202, 753), (649, 435), (377, 199), (165, 798)',H17,1998-02-20
'(613, 592), (683, 980), (59, 942), (748, 74)',H6,1995-03-02
'(320, 525), (467, 429), (393, 967), (262, 899)',H1,1994-11-15
'(902, 318), (906, 273), (6, 385), (340, 936)',H12,1995-09-02
'(143, 978), (540, 54), (87, 521), (959, 842)',H1,1993-08-04
'(259, 817), (84, 602), (528, 328), (580, 715)',H18,1998-02-14
'(190, 590), (835, 147), (162, 301), (416, 69)',H4,2000-12-11
'(309, 657), (894, 977), (870, 521), (444, 331)',H17,1999-05-09
'(383, 385), (833, 842), (640, 607), (691, 806)',H8,2000-12-02
'(369, 139), (215, 744), (580, 713), (422, 792)',H9,1991-10-22
'(843, 900), (353, 761), (716, 20), (703, 353)',H9,1997-03-09
'(38, 397), (475, 245), (71, 32), (628, 495)',H2,1996-06-31
'(807, 34), (540, 268), (225, 984), (871, 784)',H19,1999-06-30
'(431, 340), (684, 468), (405, 508), (705, 546)',H13,1999-04-25
'(744, 788), (729, 399), (675, 393), (459, 296)',H13,1994-01-10
'(136, 922), (12, 660), (835, 116), (89, 878)',H9,1991-01-28
'(809, 892), (545, 390), (405, 486), (758, 370)',H3,1998-06-07
'(442, 320), (989, 312), (382, 255), (303, 592)',H11,1996-05-13
'(272, 461), (442, 655), (630, 506), (833, 109)',H13,1994-03-30
'(917, 476), (106, 329), (351, 503), (97, 381)',H16,1996-03-27
'(447, 8), (436, 128), (783, 630), (73, 575)',H9,1999-06-30
'(791, 815), (403, 357), (574, 343), (821, 153)',H3,1999-12-04
'(475, 119), (312, 711), (477, 878), (264, 653)',H12,2000-12-24
'(885, 936), (353, 761), (988, 449), (398, 777)',H3,1990-12-13
'(392, 348), (432, 771), (525, 512), (941, 465)',H2,1994-07-11
'(774, 274), (91, 633), (200, 521), (427, 921)',H14,1999-11-26
'(264, 24), (562, 68), (92, 414), (658, 643)',H17,1998-03-11
'(69, 845), (850, 641), (20, 292), (309, 443)',H12,1990-03-05
'(348, 533), (488, 897), (236, 410), (691, 789)',H14,1997-08-08
'(36, 714), (737, 492), (241, 449), (463, 740)',H13,1998-11-31
'(975, 401), (672, 381), (863, 379), (362, 580)',H2,1996-12-12
'(55, 573), (694, 867), (251, 767), (83, 777)',H8,1995-08-18
'(304, 576), (513, 566), (72, 103), (725, 386)',H11,1991-07-07
'(885, 380), (922, 536), (256, 444), (336, 335)',H16,1999-05-12
'(292, 914), (261, 256), (2, 782), (331, 684)',H17,1999-09-04
'(120, 514), (851, 971), (90, 722), (16, 126)',H15,1996-01-03
'(872, 381), (46, 237), (908, 83), (122, 583)',H17,1990-02-06
'(812, 3), (703, 435), (694, 215), (319, 334)',H2,1999-02-16
'(881, 939), (941, 96), (75, 587), (330, 805)',H16,1997-10-15
'(888, 505), (400, 269), (396, 532), (201, 885)',H17,1992-07-15
'(219, 16), (119, 964), (191, 773), (123, 79)',H12,1997-11-19
'(11, 543), (356, 99), (584, 557), (59, 69)',H1,1997-12-09
'(10, 192), (733, 313), (465, 780), (833, 583)',H11,1992-12-30
'(452, 357), (442, 348), (637, 491), (675, 231)',H13,1994-04-19
'(661, 982), (568, 418), (987, 616), (818, 781)',H1,1992-04-12
'(81, 165), (207, 172), (129, 268), (63, 797)',H12,1992-02-28
'(597, 116), (933, 31), (919, 321), (179, 520)',H13,1998-11-03
'(413, 663), (947, 48), (372, 531), (611, 794)',H9,1996-03-18
'(374, 412), (369, 593), (489, 912), (633, 548)',H9,1991-04-01
'(7, 165), (272, 51), (606, 868), (401, 752)',H19,1998-05-26
'(819, 17), (412, 354), (900, 308), (418, 906)',H13,1990-12-01
'(926, 135), (366, 507), (91, 487), (793, 223)',H6,1996-08-17
'(256, 787), (262, 242), (974, 625), (656, 999)',H1,1990-01-24
'(476, 686), (58, 482), (539, 889), (370, 674)',H15,1998-12-26
'(347, 814), (229, 991), (511, 622), (669, 366)',H10,1992-04-15
'(504, 444), (524, 91), (125, 181), (162, 926)',H15,1997-02-16
'(395, 819), (942, 374), (600, 54), (683, 794)',H11,1993-04-26
'(896, 28), (174, 413), (866, 223), (690, 788)',H16,1998-12-23
'(366, 780), (604, 315), (467, 194), (564, 96)',H17,1990-12-11
'(198, 735), (412, 911), (407, 610), (275, 126)',H3,1999-06-11
'(150, 386), (402, 120), (282, 89), (837, 823)',H3,1996-06-01
'(825, 850), (276, 512), (109, 357), (795, 777)',H10,1997-09-12
'(374, 570), (630, 61), (278, 334), (786, 47)',H19,1990-07-17
'(898, 438), (973, 518), (887, 478), (156, 656)',H16,1992-05-21
'(292, 654), (962, 519), (44, 52), (425, 726)',H8,1997-07-27
'(816, 333), (22, 458), (250, 813), (807, 317)',H8,1992-10-01
'(11, 966), (435, 626), (735, 576), (233, 412)',H9,1999-06-25
'(1, 717), (627, 583), (606, 927), (192, 484)',H18,1999-05-05
'(321, 606), (984, 52), (365, 507), (667, 311)',H10,2000-02-20
'(637, 261), (73, 386), (789, 452), (466, 861)',H3,1996-11-30
'(80, 849), (949, 759), (19, 957), (270, 625)',H8,1996-04-09
'(410, 632), (123, 918), (348, 385), (405, 878)',H19,1993-06-26
'(133, 745), (344, 563), (445, 368), (55, 228)',H5,1997-10-05
'(987, 86), (197, 137), (430, 66), (774, 85)',H8,1995-08-07
'(732, 895), (469, 123), (262, 442), (335, 358)',H14,1998-01-08
'(535, 41), (835, 179), (158, 115), (130, 927)',H17,2000-11-28
'(539, 116), (366, 367), (926, 64), (615, 404)',H1,1992-12-03
'(213, 42), (372, 664), (33, 462), (370, 901)',H10,1990-04-28
'(77, 272), (966, 405), (954, 122), (249, 258)',H8,2000-06-08
'(44, 392), (971, 24), (271, 722), (758, 739)',H11,1992-03-25
'(102, 300), (541, 99), (144, 409), (741, 28)',H2,1992-11-16
'(814, 609), (658, 797), (705, 596), (844, 691)',H12,1997-05-10
'(894, 973), (251, 119), (327, 796), (77, 1)',H3,1996-01-15
'(980, 934), (362, 758), (463, 462), (681, 618)',H17,1998-05-31
'(39, 160), (218, 200), (759, 343), (785, 547)',H3,1998-03-03
'(827, 550), (589, 253), (796, 349), (327, 968)',H9,1991-07-23
'(215, 796), (855, 476), (730, 305), (716, 425)',H18,1999-01-06
'(176, 239), (487, 783), (34, 92), (205, 839)',H3,1990-04-01
'(609, 126), (520, 927), (16, 369), (987, 569)',H3,1995-03-16
'(353, 103), (858, 932), (251, 463), (657, 425)',H18,2000-10-25
'(734, 983), (51, 693), (606, 518), (361, 627)',H13,1995-03-18
'(772, 773), (571, 144), (567, 227), (907, 553)',H11,1994-07-24
'(943, 739), (966, 694), (670, 271), (183, 733)',H7,1993-06-06
'(855, 901), (951, 318), (504, 504), (403, 697)',H8,1998-04-24
'(498, 94), (736, 601), (244, 810), (886, 562)',H7,1993-01-20
'(74, 725), (117, 457), (916, 515), (849, 43)',H12,1991-02-24
'(607, 597), (464, 630), (698, 260), (967, 94)',H6,1996-03-14
'(500, 614), (730, 291), (263, 545), (701, 711)',H6,1995-02-11
'(285, 179), (208, 621), (385, 289), (281, 651)',H3,1996-11-03
'(450, 294), (629, 189), (338, 121), (971, 44)',H4,1994-12-06
'(77, 907), (16, 698), (114, 472), (363, 462)',H7,1995-09-04
'(92, 875), (604, 211), (886, 488), (797, 941)',H9,1994-03-11
'(475, 361), (751, 398), (844, 206), (763, 162)',H14,1992-05-12
'(649, 793), (15, 755), (22, 258), (234, 903)',H2,1991-10-29
'(668, 175), (195, 994), (439, 885), (972, 237)',H10,1993-07-05
'(534, 8), (177, 252), (878, 828), (255, 788)',H13,1999-11-18
'(589, 373), (220, 538), (137, 881), (137, 166)',H4,1998-05-12
'(876, 713), (944, 279), (524, 882), (471, 683)',H11,2000-08-07
'(778, 177), (130, 838), (713, 439), (573, 525)',H1,1992-08-12
'(743, 442), (115, 86), (810, 912), (661, 659)',H14,1991-01-27
'(441, 887), (35, 110), (867, 279), (765, 125)',H19,1999-01-03
'(756, 254), (10, 760), (197, 308), (600, 365)',H10,1995-09-16
'(30, 348), (760, 337), (567, 7), (558, 686)',H9,1999-03-20
'(924, 871), (854, 483), (720, 14), (720, 947)',H13,1995-07-08
'(69, 798), (268, 345), (650, 671), (470, 248)',H12,1996-12-25
'(108, 2), (547, 548), (465, 847), (161, 866)',H19,1994-05-20
'(758, 232), (69, 40), (611, 922), (334, 491)',H3,1999-03-30
'(492, 904), (497, 468), (11, 655), (493, 511)',H16,1995-06-30
'(532, 160), (812, 837), (930, 312), (103, 690)',H9,2000-02-16
'(13, 68), (568, 415), (648, 865), (164, 492)',H15,1997-07-30
'(225, 479), (515, 835), (345, 67), (107, 516)',H12,1998-09-13
'(306, 493), (591, 422), (240, 435), (139, 563)',H17,1993-10-28
'(670, 493), (414, 441), (873, 685), (717, 749)',H7,1996-01-13
'(43, 258), (376, 672), (357, 502), (842, 511)',H12,1990-03-19
'(874, 151), (661, 677), (70, 653), (72, 233)',H5,1994-01-09
'(572, 873), (454, 475), (0, 405), (971, 198)',H1,1997-12-02
'(570, 91), (800, 826), (540, 781), (351, 47)',H14,1991-12-14
'(133, 126), (488, 146), (434, 909), (491, 710)',H2,1990-05-14
'(689, 939), (538, 106), (291, 818), (574, 165)',H15,1994-05-17
'(727, 178), (30, 555), (995, 265), (273, 508)',H6,2000-05-07
'(542, 892), (713, 223), (738, 507), (655, 794)',H1,2000-12-25
'(602, 688), (803, 68), (4, 815), (361, 520)',H12,1997-06-31
'(704, 388), (638, 962), (422, 978), (809, 882)',H16,1998-05-19
'(29, 336), (599, 381), (426, 186), (307, 739)',H14,1998-11-31
'(641, 700), (595, 777), (492, 820), (508, 776)',H19,1999-09-26
'(911, 17), (546, 866), (119, 256), (699, 806)',H19,1998-06-14
'(466, 621), (818, 671), (245, 326), (367, 656)',H4,1990-07-30
'(180, 466), (726, 802), (381, 276), (137, 30)',H12,1995-04-12
'(324, 258), (512, 273), (739, 845), (621, 688)',H17,1993-10-24
'(744, 865), (509, 549), (807, 688), (122, 142)',H1,1998-06-31
'(480, 933), (529, 513), (421, 184), (968, 788)',H5,1995-09-20
'(22, 331), (140, 811), (759, 463), (814, 413)',H14,1990-11-22
'(390, 883), (680, 142), (878, 755), (942, 446)',H18,1993-04-09
'(235, 592), (6, 776), (505, 887), (742, 167)',H8,1991-01-01
'(256, 283), (441, 681), (650, 566), (930, 708)',H3,1998-04-10
'(405, 561), (548, 203), (169, 452), (231, 646)',H5,1998-08-10
'(894, 454), (750, 87), (309, 808), (272, 962)',H1,1992-11-15
'(286, 688), (121, 273), (808, 762), (806, 670)',H17,1994-09-16
'(26, 130), (169, 640), (106, 666), (180, 336)',H4,1995-09-04
'(321, 828), (631, 755), (589, 454), (95, 462)',H9,1991-03-15
'(227, 262), (209, 51), (258, 382), (268, 665)',H15,1997-07-04
'(524, 31), (7, 74), (318, 430), (48, 541)',H1,1995-04-04
'(651, 63), (740, 964), (122, 477), (913, 399)',H17,1992-08-14
'(633, 895), (638, 181), (304, 315), (966, 609)',H12,1997-04-11
'(868, 53), (889, 503), (531, 224), (969, 937)',H5,1993-06-11
'(606, 144), (817, 296), (836, 406), (593, 194)',H6,1996-02-20
'(541, 117), (423, 708), (197, 626), (941, 471)',H2,1991-09-28
'(545, 307), (27, 73), (157, 732), (520, 919)',H1,1998-04-23
'(266, 484), (101, 834), (23, 758), (778, 890)',H4,2000-02-11
'(87, 614), (808, 554), (423, 239), (780, 211)',H17,1994-05-07
'(583, 734), (421, 78), (979, 97), (65, 942)',H7,1997-08-30
'(404, 495), (118, 91), (742, 750), (522, 261)',H14,1996-06-13
'(548, 122), (561, 896), (528, 551), (629, 103)',H4,1991-02-15
'(527, 612), (237, 116), (131, 994), (8, 390)',H8,1998-10-13
'(68, 86), (307, 359), (418, 958), (876, 843)',H13,1991-04-09
'(548, 390), (588, 163), (471, 701), (550, 728)',H3,1993-08-26
'(200, 183), (759, 152), (108, 419), (832, 704)',H6,1991-11-23
'(848, 481), (662, 149), (640, 311), (236, 342)',H19,1993-08-20
'(110, 372), (203, 341), (876, 171), (148, 226)',H12,1994-04-28
'(946, 125), (505, 4), (364, 433), (508, 170)',H16,1991-02-17
'(395, 931), (647, 410), (148, 792), (348, 799)',H3,1993-12-10
'(232, 620), (735, 624), (581, 455), (611, 480)',H17,1997-11-19
'(429, 181), (30, 89), (613, 227), (162, 854)',H9,1991-11-15
'(832, 430), (642, 185), (885, 137), (202, 268)',H5,1994-02-04
'(552, 865), (792, 688), (192, 700), (912, 867)',H10,1996-07-15
'(615, 780), (821, 213), (400, 777), (474, 747)',H16,1996-06-30
'(148, 586), (388, 291), (861, 917), (325, 18)',H11,1995-07-18
'(243, 111), (575, 578), (53, 374), (970, 508)',H7,1991-09-01
'(149, 567), (358, 354), (272, 90), (860, 120)',H2,1997-01-20
'(925, 471), (401, 115), (871, 746), (783, 944)',H14,2000-01-16
'(309, 870), (1, 769), (474, 692), (995, 896)',H6,1993-02-03
'(893, 151), (371, 96), (971, 60), (266, 462)',H19,1990-07-27
'(778, 152), (758, 485), (517, 598), (333, 168)',H4,1995-08-27
'(276, 576), (340, 833), (226, 562), (86, 157)',H8,1993-05-12
'(134, 372), (851, 339), (590, 732), (488, 770)',H9,1992-03-08
'(479, 322), (284, 838), (421, 285), (842, 503)',H13,1991-11-28
'(831, 409), (915, 479), (749, 91), (659, 326)',H7,1996-10-21
'(440, 937), (112, 610), (265, 838), (737, 13)',H12,1994-05-24
'(397, 944), (950, 546), (0, 388), (179, 138)',H10,1995-04-02
'(957, 303), (530, 408), (749, 523), (123, 334)',H15,2000-07-22
'(933, 374), (454, 100), (228, 385), (61, 478)',H12,1994-03-05
'(495, 275), (26, 672), (753, 914), (305, 913)',H16,1994-07-04
'(378, 269), (215, 217), (798, 86), (469, 414)',H2,1991-08-07
'(87, 934), (36, 4), (96, 171), (902, 981)',H3,1998-11-07
'(601, 175), (292, 846), (929, 994), (844, 800)',H19,1990-11-09
'(187, 785), (455, 716), (467, 754), (760, 463)',H6,1998-09-22
'(592, 338), (46, 938), (814, 609), (181, 102)',H12,1996-06-08
'(258, 556), (444, 570), (210, 670), (283, 705)',H17,1998-03-10
'(859, 452), (902, 200), (285, 883), (647, 173)',H10,2000-08-30
'(770, 751), (362, 651), (796, 226), (364, 540)',H19,1994-06-24
'(44, 185), (105, 545), (305, 181), (212, 967)',H5,1996-03-27
'(849, 318), (796, 13), (465, 848), (271, 221)',H6,1999-10-15
'(701, 822), (87, 488), (531, 647), (411, 993)',H14,1997-12-02
'(362, 402), (562, 328), (314, 196), (754, 246)',H14,1996-01-17
'(593, 679), (624, 413), (772, 794), (34, 523)',H12,1992-03-22
'(285, 84), (237, 14), (424, 590), (337, 555)',H3,1997-06-10
'(213, 719), (775, 450), (168, 232), (107, 936)',H9,1993-08-29
'(762, 291), (697, 447), (348, 67), (962, 140)',H6,1998-05-18
'(950, 197), (727, 879), (200, 738), (30, 308)',H14,1994-11-05
'(754, 924), (316, 262), (120, 214), (578, 565)',H13,1998-08-16
'(388, 598), (655, 690), (437, 606), (566, 278)',H17,1992-08-18
'(582, 485), (423, 240), (304, 859), (403, 996)',H17,1996-05-31
'(621, 248), (352, 59), (727, 571), (842, 972)',H19,1999-12-21
'(543, 950), (639, 226), (308, 998), (451, 31)',H6,1994-09-05
'(869, 330), (64, 866), (285, 349), (857, 539)',H18,1992-04-20
'(241, 566), (996, 191), (763, 740), (615, 988)',H7,1998-06-19
'(132, 595), (319, 823), (445, 81), (220, 917)',H5,2000-12-28
'(354, 870), (601, 821), (582, 772), (473, 195)',H8,1995-10-17
'(704, 480), (238, 155), (365, 194), (865, 264)',H5,1999-12-17
'(884, 950), (197, 435), (761, 728), (185, 87)',H6,1991-06-10
'(273, 278), (924, 302), (208, 488), (361, 469)',H1,1994-01-17
'(799, 560), (820, 977), (148, 742), (312, 369)',H19,1993-03-07
'(955, 448), (783, 458), (992, 83), (973, 422)',H3,1999-03-04
'(777, 893), (953, 786), (854, 110), (187, 164)',H12,1997-01-05
'(530, 647), (35, 738), (41, 908), (706, 473)',H18,2000-06-26
'(723, 261), (939, 64), (366, 201), (618, 875)',H4,1998-05-29
'(597, 334), (630, 837), (272, 648), (471, 663)',H15,1995-04-27
'(586, 460), (621, 431), (446, 926), (426, 331)',H17,1995-07-10
'(8, 135), (541, 613), (884, 598), (805, 625)',H10,1999-07-31
'(796, 456), (593, 410), (470, 288), (510, 804)',H13,2000-04-02
'(548, 745), (902, 16), (914, 927), (387, 389)',H13,1996-11-17
'(22, 716), (944, 280), (779, 327), (494, 971)',H17,1997-02-24
'(945, 482), (489, 995), (895, 17), (242, 603)',H14,1995-05-16
'(957, 897), (538, 168), (857, 62), (82, 376)',H7,1991-11-04
'(586, 239), (783, 319), (864, 620), (129, 604)',H13,1995-10-03
'(358, 471), (78, 535), (614, 439), (417, 59)',H5,1995-10-03
'(855, 450), (452, 555), (223, 59), (505, 665)',H7,1995-12-31
'(673, 0), (124, 293), (570, 838), (365, 339)',H19,1995-09-16
'(53, 198), (447, 600), (228, 434), (541, 553)',H5,1999-05-23
'(785, 853), (33, 950), (188, 334), (515, 930)',H4,1996-11-29
'(743, 479), (294, 256), (792, 358), (632, 955)',H6,1995-09-27
'(935, 529), (805, 315), (253, 497), (641, 639)',H17,1996-02-10
'(242, 252), (510, 867), (661, 443), (699, 45)',H10,1995-06-12
'(285, 614), (219, 958), (321, 220), (424, 453)',H9,1995-05-28
'(742, 89), (221, 41), (922, 720), (910, 691)',H10,1991-11-29
'(572, 144), (294, 914), (3, 966), (149, 914)',H8,1994-06-12
'(974, 74), (536, 975), (614, 325), (595, 621)',H7,1995-04-07
'(498, 381), (690, 253), (262, 609), (16, 656)',H10,2000-03-24
'(130, 954), (414, 394), (246, 753), (997, 827)',H3,1998-07-28
'(667, 303), (884, 703), (232, 705), (911, 423)',H10,1990-11-16
'(57, 439), (603, 481), (243, 365), (385, 658)',H5,1998-02-22
'(597, 373), (734, 274), (91, 176), (592, 679)',H11,1997-07-21
'(957, 100), (683, 829), (192, 903), (514, 543)',H3,1990-06-13
'(657, 527), (646, 908), (430, 361), (421, 756)',H13,1997-09-28
'(41, 657), (675, 327), (939, 87), (186, 406)',H19,1999-03-18
'(588, 319), (611, 342), (264, 445), (576, 296)',H17,1993-10-29
'(316, 81), (218, 652), (915, 926), (808, 412)',H10,1996-06-13
'(726, 658), (922, 944), (24, 610), (35, 370)',H10,1995-01-03
'(64, 393), (621, 581), (664, 201), (457, 830)',H18,1999-08-09
'(116, 562), (187, 732), (331, 970), (552, 570)',H15,2000-09-10
'(162, 496), (360, 687), (883, 29), (394, 661)',H1,1992-03-18
'(543, 716), (953, 671), (757, 52), (432, 305)',H10,1990-12-19
'(946, 885), (817, 91), (492, 930), (311, 609)',H19,1995-08-11
'(510, 786), (151, 25), (711, 442), (661, 496)',H19,1999-09-12
'(223, 815), (32, 704), (736, 777), (470, 372)',H11,1999-11-25
'(319, 351), (85, 174), (687, 177), (381, 682)',H18,1990-08-01
'(617, 36), (444, 200), (981, 646), (798, 146)',H11,1996-12-18
'(612, 249), (485, 842), (989, 201), (382, 31)',H7,1994-08-11
'(51, 596), (894, 382), (859, 525), (107, 729)',H17,1999-10-24
'(658, 461), (179, 554), (632, 441), (470, 852)',H5,2000-06-24
'(411, 453), (874, 772), (623, 77), (237, 487)',H6,1994-12-04
'(475, 804), (480, 203), (365, 826), (605, 260)',H8,1999-11-01
'(620, 636), (938, 821), (709, 255), (84, 616)',H8,1997-03-16
'(914, 135), (44, 440), (457, 752), (225, 879)',H5,1999-04-11
'(862, 430), (70, 602), (743, 575), (383, 850)',H14,1999-07-09
'(488, 870), (965, 972), (177, 772), (248, 632)',H10,1996-08-16
'(753, 52), (724, 921), (270, 785), (858, 550)',H2,1998-10-27
'(46, 924), (40, 53), (741, 578), (223, 158)',H17,1995-10-13
'(814, 375), (229, 449), (50, 489), (994, 801)',H2,1996-05-16
'(608, 49), (719, 371), (354, 80), (199, 202)',H19,1996-09-29
'(611, 258), (111, 283), (892, 180), (331, 946)',H15,1999-03-28
'(983, 415), (382, 67), (170, 142), (129, 567)',H18,1994-05-07
'(559, 8), (508, 515), (404, 806), (772, 11)',H4,1990-03-07
'(469, 594), (215, 619), (712, 525), (424, 8)',H8,1994-03-30
'(295, 796), (972, 919), (797, 844), (823, 391)',H14,1994-04-01
'(556, 557), (203, 627), (728, 716), (897, 134)',H16,1996-01-23
'(933, 154), (807, 650), (995, 148), (153, 829)',H18,1990-05-24
'(784, 731), (35, 36), (157, 687), (297, 197)',H15,1991-05-11
'(32, 422), (908, 767), (708, 716), (533, 567)',H14,1998-06-28
'(39, 423), (997, 822), (398, 869), (229, 101)',H9,1991-04-20
'(428, 716), (300, 878), (524, 596), (87, 767)',H7,2000-01-25
'(461, 320), (744, 50), (264, 724), (277, 625)',H7,1996-07-07
'(421, 306), (62, 629), (606, 835), (469, 737)',H1,1997-01-30
'(303, 118), (383, 457), (846, 556), (714, 591)',H8,2000-11-21
'(872, 962), (935, 225), (94, 893), (659, 840)',H7,1991-11-16
'(898, 282), (242, 168), (92, 423), (34, 885)',H14,1996-01-24
'(561, 798), (929, 166), (530, 528), (79, 756)',H15,1992-03-14
'(164, 134), (905, 66), (511, 907), (201, 764)',H15,1996-10-25
'(992, 995), (54, 630), (918, 51), (658, 777)',H3,1992-02-28
'(325, 876), (843, 395), (415, 363), (284, 307)',H17,1990-03-11
'(349, 651), (888, 944), (991, 285), (465, 40)',H18,2000-01-22
'(85, 615), (975, 140), (764, 888), (951, 798)',H14,1991-08-29
'(652, 831), (784, 16), (706, 723), (167, 978)',H6,1990-11-11
'(77, 486), (171, 839), (840, 212), (159, 620)',H10,1999-08-26
'(267, 22), (839, 874), (987, 977), (997, 318)',H4,1998-10-17
'(400, 794), (792, 892), (505, 316), (94, 337)',H7,1993-12-25
'(243, 889), (759, 390), (570, 797), (362, 699)',H3,1995-12-17
'(331, 589), (408, 890), (895, 788), (784, 711)',H7,1991-01-11
'(908, 161), (780, 898), (108, 16), (805, 335)',H17,2000-10-13
'(443, 899), (582, 351), (44, 984), (284, 79)',H12,1997-01-15
'(918, 755), (945, 118), (271, 629), (734, 899)',H2,2000-12-28
'(575, 91), (194, 942), (509, 996), (69, 931)',H14,1992-07-11
'(90, 677), (453, 740), (695, 792), (908, 77)',H1,1993-06-25
